fname,lname,gender,age,exercise,hours,grade,address
Hanae,Jones,female,17,5,6,83.7,"717 School Street , Plymouth, MA 02360"
Sharon,Burks,female,15,4,16,87.8,"7614 Henry Smith Dr. , Zanesville, OH 43701"
Erin,Grimes,female,16,3,14,98.5,"Bolingbrook, IL 60440, 418 Fairground Dr. "
Joel,Campos,male,17,2,18,93.0,"8345 North Plumb Branch St. , Odenton, MD 21113"
Emmanuel,King,male,18,3,10,86.1,"Biloxi, MS 39532, 5 Wood St. "
Damon,Carlson,male,19,1,16,88.5,"9919 Marvon Circle , Windsor Mill, MD 21244"
Erasmus,Hopper,male,15,4,8,73.4,"4 West Mill Pond St. , Port Charlotte, FL 33952"
Sierra,Chandler,female,15,3,13,95.8,"3 Cross Road , West Islip, NY 11795"
Kennan,Sheppard,male,16,3,6,80.6,"Kingston, NY 12401, 456 Manchester Road "
Timothy,Oconnor,male,15,0,15,96.7,"7331 E. Lake View Ave. , Staunton, VA 24401"
Ferris,Avila,male,18,5,1,74.2,"59 W. Green Hill St. , Green Bay, WI 54302"
Owen,Barber,male,15,5,13,81.8,"30 Newport St. , North Haven, CT 06473"
Buffy,Giles,female,14,4,11,79.9,"8 Pennington Street , Grand Rapids, MI 49503"
Malachi,Hudson,male,17,5,11,88.3,"Copperas Cove, TX 76522, 85 Cleveland Drive "
David,Mayo,male,18,1,6,76.8,"8714 N. Clay St. , Massapequa, NY 11758"
Jermaine,Sims,male,16,2,3,60.5,"7874 Union St. , Euless, TX 76039"
Lisandra,Boyer,female,16,5,9,80.9,"Naples, FL 34116, 60 Belmont Rd. "
Colin,Banks,male,14,2,5,63.8,"7576 Homewood St. , Reynoldsburg, OH 43068"
Zane,Kane,male,14,3,7,70.3,"9006 Franklin Street , Saint Cloud, MN 56301"
Aiko,Alford,female,16,1,11,83.1,"New Britain, CT 06051, 8962 Thompson Drive "
Akeem,Walsh,male,17,3,12,89.9,"96 King Road , Franklin Square, NY 11010"
Jaden,Ashley,female,18,2,11,88.2,"862 Tunnel Dr. , Fort Washington, MD 20744"
Brody,Duncan,male,15,4,9,76.4,"7208 Hickory Lane , Acworth, GA 30101"
Velma,Taylor,female,14,2,10,74.9,"North Ridgeville, OH 44039, 32 Columbia Court "
Wayne,Sellers,male,14,4,13,88.8,"Venice, FL 34293, 62 Birch Hill St. "
Levi,Dotson,male,14,2,11,72.0,"294 Penn Dr. , Mount Vernon, NY 10550"
Jack,Norman,male,18,3,12,92.0,"928 San Carlos Ave. , Culpeper, VA 22701"
Carter,Turner,male,14,2,13,84.2,"40 Church Dr. , Gettysburg, PA 17325"
Randall,Walker,male,16,4,13,87.8,"7772 Temple St. , Hernando, MS 38632"
Kaitlin,Sears,female,19,2,9,74.3,"Ann Arbor, MI 48103, 9571 Cedar Dr. "
Zachary,Ochoa,male,19,1,10,80.6,"Lynn, MA 01902, 790 Rockwell Street "
Ahmed,Olson,male,17,2,10,80.0,"829 Greystone Ave. , Newton, NJ 07860"
Lunea,Garza,female,17,1,12,87.5,"76 SE. Birchpond St. , Annandale, VA 22003"
Roanna,Oconnor,female,19,3,15,81.6,"93 Kent Lane , Framingham, MA 01701"
Laurel,King,female,17,5,5,72.1,"8 W. Main Circle , Longwood, FL 32779"
Audrey,Barry,female,19,2,13,88.3,"242 S. Elmwood Dr. , Johnson City, TN 37601"
Grant,Ruiz,male,14,5,14,95.5,"113 Cobblestone Street , Deland, FL 32720"
Idona,Morrison,female,16,1,17,90.2,"Rockledge, FL 32955, 90 W. 1st Lane "
Harlan,Collier,male,17,3,14,96.5,"249 Poplar Rd. , Dover, NH 03820"
Indira,Nichols,female,17,4,10,80.3,"9040 Parker St. , Buckeye, AZ 85326"
Ali,Raymond,male,18,1,6,72.7,"845 Logan Street , Stroudsburg, PA 18360"
Hedy,Atkinson,female,19,2,13,79.2,"Schererville, IN 46375, 521 W. Rock Maple Dr. "
Isadora,Whitehead,female,14,1,7,75.0,"26 8th Lane , Holly Springs, NC 27540"
Noah,Burke,male,17,5,18,91.2,"Clover, SC 29710, 58 Summerhouse Drive "
Nathaniel,Meyer,male,14,1,6,71.8,"36 Constitution St. , Coventry, RI 02816"
Chaney,Burks,male,17,2,12,87.9,"442 Cherry Drive , Griffin, GA 30223"
Angela,Macias,female,15,1,5,66.0,"9826 Fairground St. , Oak Lawn, IL 60453"
Shea,Cervantes,female,19,1,16,92.9,"446 Meadowbrook St. , Bowie, MD 20715"
Asher,Guerrero,male,14,4,15,100.0,"84 Lyme Dr. , Atwater, CA 95301"
Kirsten,Lloyd,female,14,2,14,78.0,"9236 Marlborough Avenue , Alliance, OH 44601"
Mason,Shaw,male,18,1,9,74.1,"7181 Indian Spring Ave. , Pawtucket, RI 02860"
Leonard,Salazar,male,16,5,8,69.9,"40 Jackson Court , New Berlin, WI 53151"
Riley,Cannon,female,15,4,7,70.8,"Highland Park, IL 60035, 9953 Myers Ave. "
Shoshana,Collier,female,16,5,9,82.5,"559 Race Ave. , Alexandria, VA 22304"
Megan,Anderson,female,17,4,8,74.2,"682 N. Newport St. , Hixson, TN 37343"
Velma,Hardin,female,18,4,11,85.3,"Orange, NJ 07050, 7 South Bay St. "
Taylor,Butler,female,14,1,13,94.1,"501 Courtland Lane , Gaithersburg, MD 20877"
Harding,Beck,male,14,3,5,66.2,"2 Arch Road , Baton Rouge, LA 70806"
Brenna,Lester,female,16,3,6,71.4,"586 Hartford Ave. , Cranford, NJ 07016"
Lucas,Booth,male,19,5,16,87.8,"Chelmsford, MA 01824, 8020 Wintergreen Ave. "
Vladimir,Brown,male,14,3,9,71.8,"7218 Pheasant St. , Greensboro, NC 27405"
Casey,Dotson,female,15,4,9,80.4,"Commack, NY 11725, 9477 Edgemont Avenue "
Quon,Porter,female,16,4,5,69.2,"15 Border Lane , San Diego, CA 92111"
Baxter,Kirkland,male,15,2,8,76.4,"Chesterton, IN 46304, 780 Olive Dr. "
Tiger,Ochoa,male,19,4,15,98.2,"489 Henry Smith Dr. , Maineville, OH 45039"
Maia,Norman,female,15,3,14,87.3,"Brentwood, NY 11717, 8097 Gulf Dr. "
Maia,Brennan,female,18,3,12,78.4,"78 Virginia Ave. , Allen Park, MI 48101"
Malachi,Reid,male,15,5,11,78.9,"9259 Eagle Ave. , Cantonment, FL 32533"
Clementine,Rogers,female,14,5,9,90.3,"7560 West Beaver Ridge Lane , Stow, OH 44224"
Zephr,Orr,female,19,5,13,97.3,"856 Chestnut Ave. , Cape Coral, FL 33904"
Gay,Ballard,female,18,5,11,88.7,"14 West Clay Ave. , Mount Juliet, TN 37122"
Leila,Riddle,female,19,5,9,72.9,"Villa Rica, GA 30180, 699 Greenrose Dr. "
David,Rowland,male,16,3,14,91.3,"Newark, NJ 07103, 2 Cottage Circle "
Travis,Shields,male,19,4,10,86.1,"770 Linda Avenue , Baltimore, MD 21206"
Kevin,Buckley,male,17,2,9,74.1,"Westlake, OH 44145, 954 Tunnel St. "
Bryar,Watson,female,14,1,11,80.8,"9969 N. Victoria Ave. , Lindenhurst, NY 11757"
Linda,Moreno,female,15,3,3,61.7,"Huntsville, AL 35803, 384 Bay Meadows Court "
Akeem,Tucker,male,15,2,9,85.1,"8327 Buttonwood Road , Taunton, MA 02780"
Leandra,Schwartz,female,14,3,4,67.1,"75 Sycamore Ave. , Elk River, MN 55330"
Flavia,Hurley,female,17,5,5,71.1,"Hillsborough, NJ 08844, 9686 San Carlos St. "
Allegra,Davidson,female,14,5,11,80.9,"8126 Sussex St. , Easley, SC 29640"
Geoffrey,Wolf,male,17,4,13,82.5,"31 West High Ridge Lane , Huntsville, AL 35803"
Wyoming,Sharpe,female,18,5,16,87.0,"9644 Gartner Lane , Upper Darby, PA 19082"
Ulric,Martinez,male,17,1,12,81.9,"9761 Mayfield Dr. , Deland, FL 32720"
Adara,Barlow,female,15,5,6,68.2,"879 Pineknoll Dr. , Mechanicsburg, PA 17050"
MacKenzie,Sawyer,female,18,4,9,77.4,"353 North Second Ave. , Champlin, MN 55316"
Brenden,Simmons,male,18,2,11,82.2,"8835 Main Dr. , New Lenox, IL 60451"
Lewis,Buck,male,19,5,11,86.6,"23 Glenlake Street , Virginia Beach, VA 23451"
Renee,Hester,female,18,2,6,68.4,"39 East East St. , Salem, MA 01970"
Burke,Bennett,male,17,1,3,65.8,"19 South Acacia Street , Fort Dodge, IA 50501"
Kirby,Vance,female,17,1,15,97.3,"Far Rockaway, NY 11691, 626 West Shipley Street "
Katelyn,Pace,female,16,4,11,77.0,"5 W. Wellington Dr. , Thibodaux, LA 70301"
Jaime,Mason,female,19,5,5,77.9,"Northville, MI 48167, 8763 Bridge St. "
Dillon,Kane,male,19,2,4,60.3,"551 Gates Rd. , Taylors, SC 29687"
Harper,Bryan,male,19,5,10,85.6,"9800 Old Arlington St. , Brunswick, GA 31525"
Alden,Dickson,male,17,4,13,80.5,"67 Wild Horse Circle , Irvington, NJ 07111"
Jane,Stark,female,14,3,14,95.0,"Dunedin, FL 34698, 89 Wakehurst St. "
Gray,Page,male,15,3,11,76.0,"Carol Stream, IL 60188, 7901 Edgewater Street "
Colt,Mendez,male,15,4,12,94.1,"New Bedford, MA 02740, 866 Tower St. "
Matthew,Washington,male,17,2,13,85.7,"34 Maiden Road , Louisville, KY 40207"
Abra,Tyler,female,15,2,9,71.7,"671 King Avenue , Amsterdam, NY 12010"
Xander,Meadows,male,19,1,7,68.6,"84 Stillwater Road , Bradenton, FL 34203"
Brody,Sears,male,17,3,19,93.8,"9543 Durham Lane , Massapequa, NY 11758"
Phillip,Sloan,male,17,1,12,87.9,"Hudson, NH 03051, 37 Liberty Street "
Barbara,Chang,female,17,5,12,93.7,"8450 Tunnel Avenue , Arvada, CO 80003"
Petra,Bryan,female,15,4,12,92.5,"9349 Poor House St. , Montclair, NJ 07042"
Blaze,Meyer,male,19,1,12,85.7,"8805 Mayflower St. , Niagara Falls, NY 14304"
Dylan,Rivers,male,16,5,9,90.0,"Calhoun, GA 30701, 995 South Tarkiln Hill Ave. "
Clio,Glover,female,15,4,16,100.0,"Mount Vernon, NY 10550, 9586 Bay Meadows Dr. "
Wynne,Miranda,female,16,5,17,95.1,"Downers Grove, IL 60515, 610 E. Glen Ridge Avenue "
Shelly,Jenkins,female,14,5,8,74.0,"Goldsboro, NC 27530, 28 George Street "
Macon,Koch,male,15,1,11,88.2,"7065 Briarwood Lane , Springfield, PA 19064"
Rae,Donaldson,female,18,4,16,89.8,"747 Canal Lane , Portsmouth, VA 23703"
Isaiah,Montgomery,male,16,3,12,82.3,"8539 El Dorado St. , Severn, MD 21144"
Garrett,Everett,male,17,2,0,78.1,"539 Swanson St. , Ooltewah, TN 37363"
Carson,Delacruz,male,15,3,16,96.4,"8996 Richardson Ave. , Buffalo Grove, IL 60089"
Warren,Garcia,male,16,2,12,82.3,"Lynn, MA 01902, 305 Howard Street "
Yolanda,Watson,female,15,2,4,71.1,"Park Ridge, IL 60068, 8636 Walnut St. "
Callum,Walls,male,16,4,10,76.9,"8676 Walt Whitman Street , Port Orange, FL 32127"
Lydia,Lindsay,female,15,5,15,83.0,"Lynchburg, VA 24502, 98 Wayne St. "
Galena,Sherman,female,18,5,16,92.1,"341 Henry Street , Bismarck, ND 58501"
Marshall,Arnold,male,17,5,11,78.8,"8126 Bayberry Drive , Avon, IN 46123"
Sasha,Fernandez,female,14,1,10,73.9,"Lititz, PA 17543, 9352 Thomas Drive "
Tanner,Velasquez,male,18,5,18,97.9,"8 Jennings Dr. , Savage, MN 55378"
Gisela,Pollard,female,17,5,16,92.8,"539 Henry Smith Court , Roanoke, VA 24012"
Howard,Shaffer,male,18,3,14,97.1,"327 Lakewood Avenue , Suite J "
Kenneth,Curry,male,17,5,9,86.1,"9769 St Louis St. , El Dorado, AR 71730"
Halee,Garner,female,16,2,15,93.8,"Fair Lawn, NJ 07410, 7901 Orchard St. "
Avye,Mccray,female,17,3,8,84.4,"44 Manchester Ave. , Westerville, OH 43081"
Tanisha,Dennis,female,16,3,11,75.3,"25 West Cedar Swamp Lane , Redondo Beach, CA 90278"
Dora,Dalton,female,14,5,10,89.9,"Northville, MI 48167, 35 Princess Court "
Freya,Sykes,female,19,4,18,89.4,"Uniontown, PA 15401, 8110 Beechwood St. "
Cassady,Ruiz,female,16,2,18,100.0,"8837 Clark Court , Beckley, WV 25801"
Cullen,Strong,male,16,4,16,84.3,"423 Augusta St. , Sevierville, TN 37876"
Kim,Pugh,female,18,2,15,90.2,"7058 Middle River Avenue , Detroit, MI 48205"
Warren,Lambert,male,16,3,8,79.5,"Loganville, GA 30052, 8698 North Border Street "
Alan,Langley,male,16,1,18,87.3,"35 Rosewood Street , Vista, CA 92083"
Blossom,Gonzalez,female,17,4,18,100.0,"Rego Park, NY 11374, 6 Lookout Street "
Velma,Moreno,female,17,2,9,76.4,"Ogden, UT 84404, 7 S. Arch St. "
Kaitlin,Ferguson,female,19,5,14,86.4,"9872 E. Cobblestone Drive , Carpentersville, IL 60110"
Griffin,Burch,male,17,0,11,83.0,"9771 Birchpond Ave. , Jacksonville, NC 28540"
Constance,Mcmahon,female,16,3,10,75.3,"Hermitage, TN 37076, 953 East Nut Swamp St. "
Colorado,Cash,male,16,5,18,100.0,"935 East New Saddle St. , Hartsville, SC 29550"
Nolan,Small,male,14,3,2,71.5,"9990 Sleepy Hollow Street , Huntsville, AL 35803"
Hadassah,Grimes,female,15,2,12,79.2,"Zanesville, OH 43701, 16 Ridge Drive "
Fitzgerald,Rowland,male,18,5,9,80.4,"76 Manhattan St. , Raeford, NC 28376"
Madeline,Mcconnell,female,18,2,11,80.3,"North Bergen, NJ 07047, 15 Illinois Lane "
Nicholas,Garrison,male,17,2,12,85.2,"540 Smith Store Rd. , Herndon, VA 20170"
Marvin,Jackson,male,18,1,9,72.8,"25 Shub Farm Rd. , Worcester, MA 01604"
Keiko,Simon,female,17,1,9,69.5,"8663 El Dorado Lane , New Bern, NC 28560"
Gray,Harrison,male,17,2,9,71.2,"Davenport, IA 52804, 9167 Grandrose Road "
Odessa,Shaffer,female,16,1,5,76.7,"7432 Nut Swamp St. , Leominster, MA 01453"
Igor,Conway,male,17,1,17,100.0,"61 Alderwood St. , Union City, NJ 07087"
Denise,Sloan,female,18,4,20,100.0,"9808 Princeton St. , Saugus, MA 01906"
Rhona,Raymond,female,19,5,13,90.3,"455 NW. Wild Rose Street , Hampton, VA 23666"
Desiree,Webb,female,19,2,18,98.1,"Atlantic City, NJ 08401, 157 Alderwood Drive "
Xavier,Moran,male,14,2,6,66.0,"324 Logan Street , Point Pleasant Beach, NJ 08742"
Ivor,Clark,male,14,1,7,68.9,"2 Foster Street , Ozone Park, NY 11417"
Elvis,Allen,male,15,3,12,82.5,"7354 Lakewood Street , North Brunswick, NJ 08902"
Lester,Mcconnell,male,17,1,10,83.9,"852 Chapel Rd. , Muskogee, OK 74403"
Rashad,Sims,male,17,3,15,84.5,"7600 Arnold Drive , Williamsport, PA 17701"
Rhoda,Hill,female,17,4,7,72.8,"8025 Bridge St. , Jackson, NJ 08527"
Honorato,Gutierrez,male,16,5,17,100.0,"Providence, RI 02904, 9428 Sage Street "
Anjolie,King,female,15,5,13,80.8,"8497 Pleasant St. , Rossville, GA 30741"
Alvin,Randall,male,18,5,9,83.7,"650 Belmont Drive , Villa Park, IL 60181"
Garrison,Durham,male,16,3,11,87.2,"582 Vale Ave. , Wilkes Barre, PA 18702"
Hunter,Roach,male,17,3,14,95.2,"Annandale, VA 22003, 55 Henry Lane "
Shafira,Bean,female,17,5,10,85.5,"Independence, KY 41051, 507 Cardinal St. "
Avram,Huber,male,18,3,20,100.0,"811 Lancaster Dr. , Piedmont, SC 29673"
Macey,Duran,female,19,5,14,84.0,"18 Brookside Street , Piqua, OH 45356"
Penelope,Bernard,female,17,4,14,83.1,"956 Indian Summer Ave. , Muncie, IN 47302"
Kane,Clay,male,18,4,8,70.6,"Huntington, NY 11743, 38 Bank Street "
Alvin,Hodges,male,14,5,11,91.5,"3 Grand Drive , Sidney, OH 45365"
Tanner,Head,male,14,1,14,80.7,"Sheboygan, WI 53081, 90 Fairfield St. "
Kelsie,Solomon,female,18,4,10,83.7,"Menomonee Falls, WI 53051, 21 Old Brook Ave. "
Cheyenne,Prince,female,15,2,4,61.3,"268 Sugar Ave. , Westland, MI 48185"
Hermione,Snyder,female,18,5,12,79.9,"5 Hillside Rd. , Lawrence Township, NJ 08648"
Hanae,Cortez,female,18,2,12,83.1,"Altoona, PA 16601, 42 Lexington Drive "
Vladimir,Rose,male,19,5,13,84.1,"49 Longbranch Dr. , Westford, MA 01886"
Plato,Moran,male,17,2,10,71.8,"876 Cactus St. , Kearny, NJ 07032"
Ariana,Mcclure,female,15,1,11,78.1,"806 River St. , Jersey City, NJ 07302"
Nevada,Mcdonald,female,19,2,11,81.3,"20 West Olive Court , Pikesville, MD 21208"
Carter,Greer,male,16,3,6,71.4,"40 Atlantic Ave. , Grayslake, IL 60030"
Clayton,Yates,male,16,5,14,100.0,"709 South Manhattan St. , Chandler, AZ 85224"
Gabriel,Goff,male,19,5,13,94.4,"Maumee, OH 43537, 7519 Glen Ridge Rd. "
Aurora,Nash,female,18,2,13,81.0,"Niagara Falls, NY 14304, 204 Ann Dr. "
Pandora,Petty,female,14,4,10,90.3,"8678 Edgewater Road , Highland, IN 46322"
Jocelyn,Byers,female,15,4,15,86.9,"9923 Alton Avenue , Bowie, MD 20715"
Amos,Norton,male,17,2,5,69.3,"8797 Buttonwood Drive , Circle Pines, MN 55014"
May,Rivera,female,19,2,10,77.3,"Spartanburg, SC 29301, 7507 Marlborough Street "
Cara,Simmons,female,18,2,7,81.3,"Troy, NY 12180, 157 East Smith St. "
Dolan,Boyd,male,17,3,11,86.0,"882 Catherine Ave. , Camp Hill, PA 17011"
Felix,Avila,male,16,5,11,89.7,"3 Newcastle St. , Potomac, MD 20854"
Abbot,Kramer,male,16,2,8,81.0,"9205 Augusta St. , Westmont, IL 60559"
Flavia,Hester,female,14,1,16,82.5,"364 Wentworth Dr. , Winter Park, FL 32792"
Inez,Webb,female,17,2,4,60.9,"Wilkes Barre, PA 18702, 680 Deerfield Lane "
Nigel,Snyder,male,17,1,11,77.3,"8030 Leatherwood Road , Edison, NJ 08817"
Ross,Hopkins,male,14,5,7,71.1,"56 Canterbury St. , Allen Park, MI 48101"
Virginia,Witt,female,15,4,11,92.0,"805 Lees Creek Dr. , Upper Darby, PA 19082"
Gloria,Pate,female,16,3,9,88.4,"Miami, FL 33125, 868 Plymouth Street "
Lyle,Salas,male,16,5,13,81.9,"Bel Air, MD 21014, 69 2nd Dr. "
Oscar,Walters,male,19,3,9,79.2,"7702 Hamilton St. , Hudson, NH 03051"
Chandler,Buckner,male,17,3,8,81.9,"Charlotte, NC 28205, 527 West Heather Ave. "
Karen,Moss,female,16,3,7,71.8,"Wilmette, IL 60091, 58 Snake Hill Dr. "
Demetria,Hensley,female,17,3,11,77.2,"Brainerd, MN 56401, 7535 Hawthorne Lane "
Karly,Watts,female,19,2,11,89.3,"Burnsville, MN 55337, 22 Maple Avenue "
Lucius,Pugh,male,14,4,13,93.1,"549 La Sierra Drive , Hartford, CT 06106"
Shafira,Rodriquez,female,15,4,17,98.1,"Kenosha, WI 53140, 95 West Devon Lane "
Sonia,Rhodes,female,19,3,11,83.1,"112 East Glendale Lane , Lowell, MA 01851"
Rhona,Huffman,female,17,3,8,78.7,"Emporia, KS 66801, 316 East Redwood Drive "
Timothy,Bender,male,14,1,6,64.0,"7657 W. Jennings Road , Lebanon, PA 17042"
Colin,Aguilar,male,14,5,15,86.0,"Chesterfield, VA 23832, 7545 Anderson Lane "
Katelyn,Santana,female,18,3,14,82.6,"565 Smith Store Street , Cherry Hill, NJ 08003"
Jorden,Byers,female,19,2,12,87.6,"735 County Drive , Valrico, FL 33594"
Josiah,Lucas,male,16,5,8,83.6,"Gastonia, NC 28052, 76 SW. Valley Farms St. "
Yuri,Joyner,female,14,1,3,60.8,"Vernon Hills, IL 60061, 28 El Dorado Street "
Carolyn,Rhodes,female,17,3,6,72.5,"Richmond Hill, NY 11418, 93 Courtland Circle "
Raja,Owen,male,14,2,18,98.6,"Tallahassee, FL 32303, 9410 Garfield Street "
Brenden,Prince,male,14,2,9,72.8,"589 Locust Drive , Loxahatchee, FL 33470"
Hector,Melton,male,18,4,12,88.2,"9598 Colonial Street , Anderson, SC 29621"
Wang,Stewart,male,16,3,13,79.1,"939 Big Rock Cove Ave. , Manitowoc, WI 54220"
Nita,Castillo,female,19,5,10,92.1,"Waukesha, WI 53186, 8659 Bohemia Circle "
Gay,Carlson,female,18,2,20,100.0,"Macon, GA 31204, 79 Riverside Ave. "
Kelsie,Obrien,female,19,2,6,73.8,"Cranston, RI 02920, 84 South Drive "
Lysandra,Mendez,female,16,1,12,92.2,"275 Sunbeam Rd. , Littleton, CO 80123"
Brynn,Owen,female,19,2,7,75.0,"Ft Mitchell, KY 41017, 439 Brook St. "
Harrison,Beasley,male,19,4,10,91.5,"413 W. Birchpond St. , Lorain, OH 44052"
Carol,Dillard,female,18,5,17,100.0,"Fernandina Beach, FL 32034, 9840 Pendergast St. "
Leonard,Lynn,male,16,1,19,95.6,"20 Lake Forest Ave. , Phoenixville, PA 19460"
Hyatt,Erickson,male,18,4,13,89.1,"7034 Del Monte St. , North Miami Beach, FL 33160"
Kirk,Holmes,male,19,3,6,77.0,"634 W. Stonybrook Street , Hickory, NC 28601"
Lee,Hooper,male,18,4,15,99.7,"9756 Greenrose Ave. , Southfield, MI 48076"
Adam,Hines,male,19,3,10,88.2,"22 Cleveland St. , Woburn, MA 01801"
Henry,Stafford,male,14,3,11,75.7,"265 W. Thomas Ave. , Shakopee, MN 55379"
Hop,Sanford,male,15,5,4,68.3,"2 Cottage Court , East Northport, NY 11731"
Dolan,Ball,male,15,4,9,76.9,"9333 Howard Ave. , Marlborough, MA 01752"
Naomi,Strong,female,15,2,20,100.0,"66 North Ocean St. , Fort Mill, SC 29708"
Marcia,Perez,female,18,3,10,79.4,"Highland Park, IL 60035, 419 Columbia Road "
Xenos,Workman,male,14,1,10,85.5,"119 N. Glenlake St. , Waukesha, WI 53186"
Oscar,Mason,male,18,4,15,90.3,"Leland, NC 28451, 26 Myers Rd. "
Miriam,Poole,female,15,2,17,95.0,"Winchester, VA 22601, 489 Maiden Ave. "
Chiquita,Monroe,female,14,3,7,74.6,"717 Ocean Dr. , Villa Park, IL 60181"
Chadwick,Harrell,male,17,1,12,90.3,"7600 Durham Road , Valrico, FL 33594"
Warren,Warner,male,19,1,5,62.6,"143 Jennings Street , Delray Beach, FL 33445"
Griffin,French,male,19,2,11,73.2,"3 Marshall Road , Inman, SC 29349"
Keegan,Savage,male,18,3,10,70.7,"332 Columbia Street , Jonesborough, TN 37659"
Skyler,Olson,female,19,3,7,66.3,"Michigan City, IN 46360, 52 Fremont Street "
Maggy,Kim,female,17,1,11,85.1,"82 Railroad St. , King Of Prussia, PA 19406"
Leandra,Ortiz,female,15,1,15,89.5,"Southaven, MS 38671, 695 Jefferson St. "
Unity,Waters,female,17,2,12,91.6,"134 N. Riverview Dr. , Sun City, AZ 85351"
Mufutau,Sanchez,male,19,3,7,66.0,"13 Queen Drive , Urbandale, IA 50322"
Jaden,Hayden,female,18,2,5,61.2,"52 Williams Ave. , Muskegon, MI 49441"
Raya,Kane,female,18,4,6,83.1,"Torrington, CT 06790, 9 Airport Avenue "
Montana,Bell,female,17,4,11,88.9,"Elizabethtown, PA 17022, 8985 Walt Whitman Street "
Astra,Rodgers,female,15,4,6,75.3,"9258 W. Pennsylvania St. , Winona, MN 55987"
Chandler,Wooten,male,15,2,13,87.5,"41 Thorne Street , Hamden, CT 06514"
Galena,Hale,female,16,5,3,72.1,"424 N. Kingston Street , Johnston, RI 02919"
Darrel,Wood,female,19,1,14,91.5,"49 E. Penn Ave. , Glen Cove, NY 11542"
Ali,Hartman,male,14,1,7,76.9,"553 Academy St. , Warwick, RI 02886"
Colorado,Sullivan,male,19,1,10,76.2,"Wheaton, IL 60187, 9676 Roberts Dr. "
Gannon,Joseph,male,16,2,12,93.3,"7379 Mammoth Ave. , Saint Johns, FL 32259"
Omar,Pittman,male,14,5,2,66.6,"13 Peg Shop Ave. , Hernando, MS 38632"
Hoyt,Tanner,male,14,1,15,90.2,"2 Olive Dr. , Ft Mitchell, KY 41017"
Cameron,Bridges,female,18,4,7,79.3,"1 Thomas Road , New York, NY 10002"
Uta,Cohen,female,16,5,7,83.9,"Far Rockaway, NY 11691, 959 Airport St. "
Gavin,Sloan,male,16,2,16,87.9,"37 S. Sunbeam Court , Long Branch, NJ 07740"
Kay,Wright,female,14,3,15,83.5,"Hagerstown, MD 21740, 9512 Harvard St. "
Joan,Kramer,female,17,2,13,89.8,"21 Depot Street , Cordova, TN 38016"
Mercedes,Wood,female,15,4,10,79.0,"9259 Shadow Brook Ave. , Freehold, NJ 07728"
Brynn,Vasquez,female,15,2,11,87.5,"Alpharetta, GA 30004, 7607 Bay Meadows St. "
Justina,Berger,female,18,4,11,90.2,"7859 Grandrose Drive , Rocklin, CA 95677"
Camden,Petty,male,19,1,16,88.2,"679 E. Washington Road , Pembroke Pines, FL 33028"
Angela,Mcdaniel,female,18,1,8,73.3,"91 Honey Creek Rd. , Glenview, IL 60025"
Leandra,Acevedo,female,14,1,15,94.4,"8695 West Hilltop Road , Arlington, MA 02474"
William,Mosley,male,14,1,4,64.2,"7981 Mill Pond Ave. , Bel Air, MD 21014"
Odette,Acosta,female,15,2,6,68.2,"Racine, WI 53402, 70 West Chapel Drive "
Ava,David,female,18,1,8,75.0,"Bristow, VA 20136, 4 Beacon St. "
Xavier,Pugh,male,15,2,3,69.0,"Sioux City, IA 51106, 29 Maiden Ave. "
Amethyst,Logan,female,18,4,6,66.1,"9056 High Noon St. , Bowie, MD 20715"
Ulric,Gay,male,19,2,10,80.9,"3 Durham Street , Evanston, IL 60201"
Brandon,Sherman,male,18,1,13,83.1,"70 Bowman Ave. , Hamburg, NY 14075"
Dolan,Anderson,male,15,2,8,72.3,"Milledgeville, GA 31061, 8763 Argyle Ave. "
Aspen,Ayers,female,14,2,14,96.8,"Canfield, OH 44406, 405 W. Iroquois St. "
Signe,Bentley,female,14,1,6,71.8,"417 North Applegate St. , Bensalem, PA 19020"
Lunea,Perkins,female,14,2,10,85.3,"7980 Prairie Court , Fullerton, CA 92831"
Alvin,Bullock,male,16,1,18,90.1,"8676 Cypress St. , Norwalk, CT 06851"
Herman,Potter,male,17,4,14,88.4,"9521 Poplar Ave. , Summerville, SC 29483"
Keane,Morales,male,17,4,14,97.3,"51 Mayflower St. , Owatonna, MN 55060"
Peter,Douglas,male,18,5,7,83.2,"7610 Charles St. , Chattanooga, TN 37421"
Neil,Carr,male,16,1,13,79.1,"9939 Church Lane , Woodhaven, NY 11421"
Cairo,Rowe,male,14,4,11,88.0,"44 Sulphur Springs Rd. , Fairmont, WV 26554"
Caryn,Townsend,female,18,5,14,83.5,"Arlington Heights, IL 60004, 388 Brickell St. "
Aspen,Carlson,female,16,3,6,77.2,"88 Fulton St. , Apex, NC 27502"
Josiah,Dennis,male,14,1,14,86.1,"4 Birch Hill Court , Burbank, IL 60459"
Gareth,Coleman,male,17,3,15,83.0,"7695 Pendergast St. , Barrington, IL 60010"
Germaine,Harrington,female,17,2,10,85.3,"372 Logan Street , Ponte Vedra Beach, FL 32082"
Lev,Brown,male,17,2,10,71.8,"Flemington, NJ 08822, 8621 N. Myers Avenue "
Jackson,Ballard,male,19,1,19,91.2,"8573 Delaware Rd. , East Northport, NY 11731"
Martin,Weber,male,14,1,14,77.0,"15 East Shadow Brook Drive , Daphne, AL 36526"
Drake,Kelley,male,19,5,13,96.0,"Braintree, MA 02184, 987 Walt Whitman Street "
