fname,lname,gender,age,exercise,hours,grade,address
Randall,Walker,male,16,4,13,87.8,"7 Pennsylvania Street, Brownsburg, IN 46112"
Kaitlin,Sears,female,19,2,9,74.3,"2 St Margarets Avenue, Grand Rapids, MI 49503"
Zachary,Ochoa,male,19,1,10,80.6,"44 Randall Mill Drive, Lilburn, GA 30047"
Ahmed,Olson,male,17,2,10,80.0,"8501 Sugar Rd., Mechanicsville, VA 23111"
Lunea,Garza,female,17,1,12,87.5,"9681 Willow Street, Chevy Chase, MD 20815"
Roanna,Oconnor,female,19,3,15,81.6,"400 Woodsman Street, Salem, MA 01970"
Laurel,King,female,17,5,5,72.1,"69 North Devonshire St., Glastonbury, CT 06033"
Audrey,Barry,female,19,2,13,88.3,"8747 Foxrun Ave., Flushing, NY 11354"
Grant,Ruiz,male,14,5,14,95.5,"612 Kent Court, Cockeysville, MD 21030"
Idona,Morrison,female,16,1,17,90.2,"7930 Harrison St., Madison Heights, MI 48071"
Harlan,Collier,male,17,3,14,96.5,"8620 Oklahoma Circle, New Kensington, PA 15068"
Indira,Nichols,female,17,4,10,80.3,"996 Queen Lane, Bristow, VA 20136"
Ali,Raymond,male,18,1,6,72.7,"8941 Cleveland St., Uniontown, PA 15401"
Hedy,Atkinson,female,19,2,13,79.2,"27 San Juan Dr., Lake Zurich, IL 60047"
Isadora,Whitehead,female,14,1,7,75.0,"80 Valley View Lane, Cumberland, RI 02864"
Noah,Burke,male,17,5,18,91.2,"978 Leeton Ridge St., Xenia, OH 45385"
Nathaniel,Meyer,male,14,1,6,71.8,"9340 East Acacia Avenue, Cambridge, MA 02138"
Chaney,Burks,male,17,2,12,87.9,"9121 Ryan St., Marlborough, MA 01752"
Angela,Macias,female,15,1,5,66.0,"53 James Street, Matthews, NC 28104"
Shea,Cervantes,female,19,1,16,92.9,"8403 Railroad Dr., Caldwell, NJ 07006"
Asher,Guerrero,male,14,4,15,100.0,"28 North Charles Road, Lithonia, GA 30038"
Kirsten,Lloyd,female,14,2,14,78.0,"7964 Edgewood St., Bonita Springs, FL 34135"
Mason,Shaw,male,18,1,9,74.1,"179 St Margarets Street, Nicholasville, KY 40356"
Leonard,Salazar,male,16,5,8,69.9,"303 Holly Avenue, Sunnyside, NY 11104"
Riley,Cannon,female,15,4,7,70.8,"916 Sunbeam Road, Bonita Springs, FL 34135"
Shoshana,Collier,female,16,5,9,82.5,"23 Magnolia Dr., Haines City, FL 33844"
Megan,Anderson,female,17,4,8,74.2,"7174 Newbridge Street, Powder Springs, GA 30127"
Velma,Hardin,female,18,4,11,85.3,"712 2nd Ave., Taylor, MI 48180"
Taylor,Butler,female,14,1,13,94.1,"3 Arch Street, Savage, MN 55378"
Harding,Beck,male,14,3,5,66.2,"7490 Princess St., Evansville, IN 47711"
Brenna,Lester,female,16,3,6,71.4,"86 Chestnut Ave., Pomona, CA 91768"
Lucas,Booth,male,19,5,16,87.8,"230 NE. Kirkland Lane, Kernersville, NC 27284"
Vladimir,Brown,male,14,3,9,71.8,"223 Lookout Rd., Troy, NY 12180"
Casey,Dotson,female,15,4,9,80.4,"784 Hilltop Ave., Mount Vernon, NY 10550"
Quon,Porter,female,16,4,5,69.2,"9463 Pennsylvania Drive, Spring Hill, FL 34608"
Baxter,Kirkland,male,15,2,8,76.4,"602 Tailwater Street, Grand Blanc, MI 48439"
Tiger,Ochoa,male,19,4,15,98.2,"7909 Beaver Ridge St., Yuba City, CA 95993"
Maia,Norman,female,15,3,14,87.3,"65 Purple Finch Drive, Winter Garden, FL 34787"
Maia,Brennan,female,18,3,12,78.4,"817 South Trout Avenue, Canal Winchester, OH 43110"
Malachi,Reid,male,15,5,11,78.9,"61 Thorne Ave., Coram, NY 11727"
Clementine,Rogers,female,14,5,9,90.3,"47 Golden Star Dr., West Springfield, MA 01089"
Zephr,Orr,female,19,5,13,97.3,"620 Hartford St., Hamilton, OH 45011"
Gay,Ballard,female,18,5,11,88.7,"7252 Beechwood Rd., East Lansing, MI 48823"
Leila,Riddle,female,19,5,9,72.9,"8497 Mill Pond St., Macungie, PA 18062"
David,Rowland,male,16,3,14,91.3,"404 Cleveland Street, Garner, NC 27529"
Travis,Shields,male,19,4,10,86.1,"147 Oakland Dr., Garfield, NJ 07026"
Kevin,Buckley,male,17,2,9,74.1,"593 Sage Street, Staunton, VA 24401"
Bryar,Watson,female,14,1,11,80.8,"7348 Mechanic Court, Grosse Pointe, MI 48236"
Linda,Moreno,female,15,3,3,61.7,"736 Elmwood Ave., South Bend, IN 46614"
Akeem,Tucker,male,15,2,9,85.1,"583 Pin Oak Ave., Bardstown, KY 40004"
Leandra,Schwartz,female,14,3,4,67.1,"8662 Cypress Ave., Hagerstown, MD 21740"
Flavia,Hurley,female,17,5,5,71.1,"70 Harvard St., Deer Park, NY 11729"
Allegra,Davidson,female,14,5,11,80.9,"7498 Randall Mill St., Hammonton, NJ 08037"
Geoffrey,Wolf,male,17,4,13,82.5,"9929 Forest Rd., Holly Springs, NC 27540"
Wyoming,Sharpe,female,18,5,16,87.0,"8865 Oklahoma St., Owosso, MI 48867"
Ulric,Martinez,male,17,1,12,81.9,"8 South Westminster St., Hallandale, FL 33009"
Adara,Barlow,female,15,5,6,68.2,"80 Vermont St., Oxnard, CA 93035"
MacKenzie,Sawyer,female,18,4,9,77.4,"1 Cottage Street, Rockville, MD 20850"
Brenden,Simmons,male,18,2,11,82.2,"14 Kirkland Ave., Janesville, WI 53546"
Lewis,Buck,male,19,5,11,86.6,"7902 Essex St., Palm Beach Gardens, FL 33410"
Renee,Hester,female,18,2,6,68.4,"883 Brown Street, North Attleboro, MA 02760"
Burke,Bennett,male,17,1,3,65.8,"707 Schoolhouse Court, Ridgefield, CT 06877"
Kirby,Vance,female,17,1,15,97.3,"699 W. Pin Oak Street, Holly Springs, NC 27540"
Katelyn,Pace,female,16,4,11,77.0,"86 Stonybrook Ave., Bear, DE 19701"
Jaime,Mason,female,19,5,5,77.9,"454 Chestnut Street, Mason, OH 45040"
Dillon,Kane,male,19,2,4,60.3,"141 SW. Birchpond Ave., Germantown, MD 20874"
Harper,Bryan,male,19,5,10,85.6,"129 Homestead St., Alexandria, VA 22304"
Alden,Dickson,male,17,4,13,80.5,"471 Leeton Ridge Dr., East Brunswick, NJ 08816"
Jane,Stark,female,14,3,14,95.0,"403 South Magnolia Street, Charleston, SC 29406"
Gray,Page,male,15,3,11,76.0,"8007 N. Glenholme Drive, Old Bridge, NJ 08857"
Colt,Mendez,male,15,4,12,94.1,"756 Arrowhead Street, Alliance, OH 44601"
Matthew,Washington,male,17,2,13,85.7,"7056 Shipley Ave., Attleboro, MA 02703"
Abra,Tyler,female,15,2,9,71.7,"27 Creekside Avenue, Saint Charles, IL 60174"
Xander,Meadows,male,19,1,7,68.6,"192 Homewood Drive, Butler, PA 16001"
Brody,Sears,male,17,3,19,93.8,"9869 Mayfield St., Fayetteville, NC 28303"
Phillip,Sloan,male,17,1,12,87.9,"445 Armstrong Rd., Santa Monica, CA 90403"
Barbara,Chang,female,17,5,12,93.7,"34 NW. Glen Eagles St., Oceanside, NY 11572"
Petra,Bryan,female,15,4,12,92.5,"762 Wayne Street, Southington, CT 06489"
Blaze,Meyer,male,19,1,12,85.7,"333 Windfall Road, Staunton, VA 24401"
Dylan,Rivers,male,16,5,9,90.0,"8291 Smith Rd., Dunedin, FL 34698"
Clio,Glover,female,15,4,16,100.0,"405 St Margarets Drive, Tampa, FL 33604"
Wynne,Miranda,female,16,5,17,95.1,"9787 South Walt Whitman Lane, Palatine, IL 60067"
Shelly,Jenkins,female,14,5,8,74.0,"750 S. Homewood Lane, Bethpage, NY 11714"
Macon,Koch,male,15,1,11,88.2,"9622 Fairfield Avenue, Christiansburg, VA 24073"
Rae,Donaldson,female,18,4,16,89.8,"7005 Rocky River Street, Cranford, NJ 07016"
Isaiah,Montgomery,male,16,3,12,82.3,"8779 Green St., Fresh Meadows, NY 11365"
Garrett,Everett,male,17,2,0,78.1,"7963 South Thorne Drive, Sterling, VA 20164"
Carson,Delacruz,male,15,3,16,96.4,"749 Van Dyke Street, Jenison, MI 49428"
Warren,Garcia,male,16,2,12,82.3,"7 Shirley Drive, Lake Mary, FL 32746"
Yolanda,Watson,female,15,2,4,71.1,"72 Santa Clara St., New Kensington, PA 15068"
Callum,Walls,male,16,4,10,76.9,"9889 North Temple St., Winona, MN 55987"
Lydia,Lindsay,female,15,5,15,83.0,"26 Pennington Dr., Banning, CA 92220"
Galena,Sherman,female,18,5,16,92.1,"68 University Court, Warminster, PA 18974"
Marshall,Arnold,male,17,5,11,78.8,"9732 Brickell Drive, Los Angeles, CA 90008"
Sasha,Fernandez,female,14,1,10,73.9,"215 Fieldstone Ave., San Pablo, CA 94806"
Tanner,Velasquez,male,18,5,18,97.9,"28 Hickory Rd., Absecon, NJ 08205"
Gisela,Pollard,female,17,5,16,92.8,"7381 Wood Ave., Deerfield Beach, FL 33442"
Howard,Shaffer,male,18,3,14,97.1,"9029 Marlborough Lane, Lacey, WA 98503"
Kenneth,Curry,male,17,5,9,86.1,"463 N. Alderwood St., Kernersville, NC 27284"
Halee,Garner,female,16,2,15,93.8,"77 Old Wood Lane, Englishtown, NJ 07726"
Avye,Mccray,female,17,3,8,84.4,"25 West Brandywine Street, Brentwood, NY 11717"
Tanisha,Dennis,female,16,3,11,75.3,"37 South White Rd., Decatur, GA 30030"
Dora,Dalton,female,14,5,10,89.9,"5 Central Court, Menasha, WI 54952"
Freya,Sykes,female,19,4,18,89.4,"103 Circle Court, Zeeland, MI 49464"
Cassady,Ruiz,female,16,2,18,100.0,"8233 Thomas Ave., North Miami Beach, FL 33160"
Cullen,Strong,male,16,4,16,84.3,"517 Gainsway Dr., Fort Wayne, IN 46804"
Kim,Pugh,female,18,2,15,90.2,"28 North Maple Road, Palm Bay, FL 32907"
Warren,Lambert,male,16,3,8,79.5,"1 Fairview Rd., Ann Arbor, MI 48103"
Alan,Langley,male,16,1,18,87.3,"2 S. Garden Dr., Fuquay Varina, NC 27526"
Blossom,Gonzalez,female,17,4,18,100.0,"614 Locust Street, Winter Springs, FL 32708"
Velma,Moreno,female,17,2,9,76.4,"7715 West Yukon Drive, Los Banos, CA 93635"
Kaitlin,Ferguson,female,19,5,14,86.4,"898 Talbot Ave., Germantown, MD 20874"
Griffin,Burch,male,17,0,11,83.0,"277 Carson Drive, Pewaukee, WI 53072"
Constance,Mcmahon,female,16,3,10,75.3,"24 Morris Street, Warner Robins, GA 31088"
Colorado,Cash,male,16,5,18,100.0,"48 King Circle, Griffin, GA 30223"
Nolan,Small,male,14,3,2,71.5,"9205 Myers Drive, Ellicott City, MD 21042"
Hadassah,Grimes,female,15,2,12,79.2,"33 Colonial Road, Lapeer, MI 48446"
Fitzgerald,Rowland,male,18,5,9,80.4,"49 Logan St., Blackwood, NJ 08012"
Madeline,Mcconnell,female,18,2,11,80.3,"7778 Wakehurst St., Addison, IL 60101"
Nicholas,Garrison,male,17,2,12,85.2,"69 Academy Street, Longview, TX 75604"
Marvin,Jackson,male,18,1,9,72.8,"32 Leatherwood Avenue, Evans, GA 30809"
Keiko,Simon,female,17,1,9,69.5,"149 Central Drive, Daphne, AL 36526"
Gray,Harrison,male,17,2,9,71.2,"111 Pawnee Court, Potomac, MD 20854"
Odessa,Shaffer,female,16,1,5,76.7,"74 SW. Rocky River St., Muskogee, OK 74403"
Igor,Conway,male,17,1,17,100.0,"7859 Carriage Rd., Wilmington, MA 01887"
Denise,Sloan,female,18,4,20,100.0,"36 Bowman Dr., Fort Dodge, IA 50501"
Rhona,Raymond,female,19,5,13,90.3,"547 Myrtle Drive, Lindenhurst, NY 11757"
Desiree,Webb,female,19,2,18,98.1,"50 Stonybrook Drive, Media, PA 19063"
Xavier,Moran,male,14,2,6,66.0,"343 SW. Aspen Court, Corpus Christi, TX 78418"
Ivor,Clark,male,14,1,7,68.9,"8617 Ramblewood Lane, Norristown, PA 19401"
Elvis,Allen,male,15,3,12,82.5,"24 Carriage Drive, Thibodaux, LA 70301"
Lester,Mcconnell,male,17,1,10,83.9,"8981 Princeton Dr., Raleigh, NC 27603"
Rashad,Sims,male,17,3,15,84.5,"908 Alderwood Street, Kingston, NY 12401"
Rhoda,Hill,female,17,4,7,72.8,"27 East Jockey Hollow Drive, Elyria, OH 44035"
Honorato,Gutierrez,male,16,5,17,100.0,"64 Mill Pond Street, Panama City, FL 32404"
Anjolie,King,female,15,5,13,80.8,"94 Grandrose St., Camden, NJ 08105"
Alvin,Randall,male,18,5,9,83.7,"490 Kirkland Ave., Davenport, IA 52804"
Garrison,Durham,male,16,3,11,87.2,"231 Honey Creek Ave., Willoughby, OH 44094"
Hunter,Roach,male,17,3,14,95.2,"8604 Meadow Dr., Malden, MA 02148"
Shafira,Bean,female,17,5,10,85.5,"8131 S. Addison Ave., South Windsor, CT 06074"
Avram,Huber,male,18,3,20,100.0,"36 S. Pacific Ave., Palm City, FL 34990"
Macey,Duran,female,19,5,14,84.0,"818 Arcadia Street, Rockaway, NJ 07866"
Penelope,Bernard,female,17,4,14,83.1,"592 Foxrun Dr., Brookfield, WI 53045"
Kane,Clay,male,18,4,8,70.6,"738 North Courtland Drive, Portsmouth, VA 23703"
Alvin,Hodges,male,14,5,11,91.5,"863 North Market St., Kalamazoo, MI 49009"
Tanner,Head,male,14,1,14,80.7,"62 Walt Whitman Dr., Frankfort, KY 40601"
Kelsie,Solomon,female,18,4,10,83.7,"552 SW. Evergreen Street, Bear, DE 19701"
Cheyenne,Prince,female,15,2,4,61.3,"7595 Fieldstone St., Lake Worth, FL 33460"
Hermione,Snyder,female,18,5,12,79.9,"85 Glen Creek Dr., Daphne, AL 36526"
Hanae,Cortez,female,18,2,12,83.1,"63 Talbot Lane, Rome, NY 13440"
Vladimir,Rose,male,19,5,13,84.1,"3 Sherman Street, Nicholasville, KY 40356"
Plato,Moran,male,17,2,10,71.8,"8 Prince Street, Meriden, CT 06450"
Ariana,Mcclure,female,15,1,11,78.1,"303 S. Addison Avenue, San Lorenzo, CA 94580"
Nevada,Mcdonald,female,19,2,11,81.3,"32 Kingston Road, Oxford, MS 38655"
Carter,Greer,male,16,3,6,71.4,"68 Bridgeton Ave., Carmel, NY 10512"
Clayton,Yates,male,16,5,14,100.0,"9528 Miller Drive, Klamath Falls, OR 97603"
Gabriel,Goff,male,19,5,13,94.4,"52 Cedar St., South Richmond Hill, NY 11419"
Aurora,Nash,female,18,2,13,81.0,"9070 Chestnut St., Granger, IN 46530"
Pandora,Petty,female,14,4,10,90.3,"302 Lyme Drive, Waldorf, MD 20601"
Jocelyn,Byers,female,15,4,15,86.9,"16 Old Church Avenue, Fort Lauderdale, FL 33308"
Amos,Norton,male,17,2,5,69.3,"758 Pumpkin Hill St., Carol Stream, IL 60188"
May,Rivera,female,19,2,10,77.3,"58 West Lexington Drive, Lindenhurst, NY 11757"
Cara,Simmons,female,18,2,7,81.3,"713 Albany Drive, Amsterdam, NY 12010"
Dolan,Boyd,male,17,3,11,86.0,"9346 Bow Ridge St., Solon, OH 44139"
Felix,Avila,male,16,5,11,89.7,"9617 Brookside St., Ocoee, FL 34761"
Abbot,Kramer,male,16,2,8,81.0,"3 Golden Star Rd., Lake Jackson, TX 77566"
Flavia,Hester,female,14,1,16,82.5,"8310 Canterbury Lane, Temple Hills, MD 20748"
Inez,Webb,female,17,2,4,60.9,"9961 State Ave., Union City, NJ 07087"
Nigel,Snyder,male,17,1,11,77.3,"93 Center Avenue, Upper Darby, PA 19082"
Ross,Hopkins,male,14,5,7,71.1,"5 Ashley Drive, Carol Stream, IL 60188"
Virginia,Witt,female,15,4,11,92.0,"20 Jackson Rd., York, PA 17402"
Gloria,Pate,female,16,3,9,88.4,"79 Glenwood Lane, Selden, NY 11784"
Lyle,Salas,male,16,5,13,81.9,"3 Kirkland St., South Plainfield, NJ 07080"
Oscar,Walters,male,19,3,9,79.2,"330 Orchard Rd., Collegeville, PA 19426"
Chandler,Buckner,male,17,3,8,81.9,"9 Brook Ave., Flowery Branch, GA 30542"
Karen,Moss,female,16,3,7,71.8,"256 Middle River St., Lithonia, GA 30038"
Demetria,Hensley,female,17,3,11,77.2,"64 South Princess Avenue, North Miami Beach, FL 33160"
Karly,Watts,female,19,2,11,89.3,"32 East Harvard Lane, Berwyn, IL 60402"
Lucius,Pugh,male,14,4,13,93.1,"7129 West Street, Richmond, VA 23223"
Shafira,Rodriquez,female,15,4,17,98.1,"201 Fairway St., Roanoke, VA 24012"
Sonia,Rhodes,female,19,3,11,83.1,"8058 Newport Drive, Bayside, NY 11361"
Rhona,Huffman,female,17,3,8,78.7,"184 West Manor St., Kalispell, MT 59901"
Timothy,Bender,male,14,1,6,64.0,"708 Halifax St., North Bergen, NJ 07047"
Colin,Aguilar,male,14,5,15,86.0,"9028 Hudson Avenue, Gettysburg, PA 17325"
Katelyn,Santana,female,18,3,14,82.6,"9135 Aspen Ave., Chatsworth, GA 30705"
Jorden,Byers,female,19,2,12,87.6,"682 Maiden Circle, Roseville, MI 48066"
Josiah,Lucas,male,16,5,8,83.6,"3 Golf Drive, Kalamazoo, MI 49009"
Yuri,Joyner,female,14,1,3,60.8,"21 Gates Road, Baltimore, MD 21206"
Carolyn,Rhodes,female,17,3,6,72.5,"194 Windsor Rd., Greenville, NC 27834"
Raja,Owen,male,14,2,18,98.6,"267 Bank Circle, Piedmont, SC 29673"
Brenden,Prince,male,14,2,9,72.8,"42 Deerfield Rd., Somerset, NJ 08873"
Hector,Melton,male,18,4,12,88.2,"60 Liberty Drive, Apple Valley, CA 92307"
Wang,Stewart,male,16,3,13,79.1,"8762 Peninsula Court, Middleton, WI 53562"
Nita,Castillo,female,19,5,10,92.1,"8079 High Drive, Enfield, CT 06082"
Gay,Carlson,female,18,2,20,100.0,"805 Lakeview Avenue, Villa Park, IL 60181"
Kelsie,Obrien,female,19,2,6,73.8,"176 Circle St., Fayetteville, NC 28303"
Lysandra,Mendez,female,16,1,12,92.2,"7577 Monroe Road, Brighton, MA 02135"
Brynn,Owen,female,19,2,7,75.0,"675 Stonybrook St., Ann Arbor, MI 48103"
Harrison,Beasley,male,19,4,10,91.5,"22 Newport St., Fort Lee, NJ 07024"
Carol,Dillard,female,18,5,17,100.0,"929 Pilgrim Road, Venice, FL 34293"
Leonard,Lynn,male,16,1,19,95.6,"373 Snake Hill Ave., Royal Oak, MI 48067"
Hyatt,Erickson,male,18,4,13,89.1,"285 W. Addison Drive, Wilkes Barre, PA 18702"
Kirk,Holmes,male,19,3,6,77.0,"8 Brickyard Dr., Houston, TX 77016"
Lee,Hooper,male,18,4,15,99.7,"348 Hall Drive, Salem, MA 01970"
Adam,Hines,male,19,3,10,88.2,"521 West Drive, Cleveland, TN 37312"
Henry,Stafford,male,14,3,11,75.7,"7071 Edgewater Rd., South Windsor, CT 06074"
Hop,Sanford,male,15,5,4,68.3,"118 Mountainview Street, Fort Wayne, IN 46804"
Dolan,Ball,male,15,4,9,76.9,"1 Chapel Ave., Cheshire, CT 06410"
Naomi,Strong,female,15,2,20,100.0,"507 E. Fifth Lane, Natick, MA 01760"
Marcia,Perez,female,18,3,10,79.4,"9509 South Indian Summer St., Glen Cove, NY 11542"
Xenos,Workman,male,14,1,10,85.5,"240 Windsor Lane, Lynchburg, VA 24502"
Oscar,Mason,male,18,4,15,90.3,"383 Jennings St., West Hempstead, NY 11552"
Miriam,Poole,female,15,2,17,95.0,"48 N. Chestnut St., Riverview, FL 33569"
Chiquita,Monroe,female,14,3,7,74.6,"9686 Mayfield St., Holland, MI 49423"
Chadwick,Harrell,male,17,1,12,90.3,"55 Fieldstone Circle, Monroe, NY 10950"
Warren,Warner,male,19,1,5,62.6,"56 Pacific Ave., Flemington, NJ 08822"
Griffin,French,male,19,2,11,73.2,"29 North Clinton St., Manahawkin, NJ 08050"
Keegan,Savage,male,18,3,10,70.7,"967 Kirkland Dr., Fort Mill, SC 29708"
Skyler,Olson,female,19,3,7,66.3,"9366 Sherman Street, Wayne, NJ 07470"
Maggy,Kim,female,17,1,11,85.1,"8788 Lantern Avenue, Indianapolis, IN 46201"
Leandra,Ortiz,female,15,1,15,89.5,"7454 Halifax St., Holbrook, NY 11741"
Unity,Waters,female,17,2,12,91.6,"9155 North Galvin Drive, Pembroke Pines, FL 33028"
Mufutau,Sanchez,male,19,3,7,66.0,"7 East St Paul Avenue, Marshfield, WI 54449"
Jaden,Hayden,female,18,2,5,61.2,"8 Sleepy Hollow St., West Palm Beach, FL 33404"
Raya,Kane,female,18,4,6,83.1,"960 West Amherst Street, Hopkins, MN 55343"
Montana,Bell,female,17,4,11,88.9,"639 Union St., Vincentown, NJ 08088"
Astra,Rodgers,female,15,4,6,75.3,"8193 Bohemia Dr., Camden, NJ 08105"
Chandler,Wooten,male,15,2,13,87.5,"7915 Water Lane, Wooster, OH 44691"
Galena,Hale,female,16,5,3,72.1,"51 Old Spring Dr., Bridgeport, CT 06606"
Darrel,Wood,female,19,1,14,91.5,"840 Indian Spring St., Louisville, KY 40207"
Ali,Hartman,male,14,1,7,76.9,"603 Pulaski Drive, Lumberton, NC 28358"
Colorado,Sullivan,male,19,1,10,76.2,"571 Cherry Hill St., Mankato, MN 56001"
Gannon,Joseph,male,16,2,12,93.3,"4 Brown St., Glen Cove, NY 11542"
Omar,Pittman,male,14,5,2,66.6,"281 Tower Street, Saint Johns, FL 32259"
Hoyt,Tanner,male,14,1,15,90.2,"7944 Anderson St., Petersburg, VA 23803"
Cameron,Bridges,female,18,4,7,79.3,"700 Honey Creek Court, Braintree, MA 02184"
Uta,Cohen,female,16,5,7,83.9,"7268 South Sherwood Drive, Merrillville, IN 46410"
Gavin,Sloan,male,16,2,16,87.9,"90 Cherry Hill Drive, Gettysburg, PA 17325"
Kay,Wright,female,14,3,15,83.5,"845 Iroquois St., Abingdon, MD 21009"
Joan,Kramer,female,17,2,13,89.8,"94 Laurel Avenue, Ravenna, OH 44266"
Mercedes,Wood,female,15,4,10,79.0,"1 Nicolls St., Banning, CA 92220"
Brynn,Vasquez,female,15,2,11,87.5,"122 Iroquois Lane, Tuckerton, NJ 08087"
Justina,Berger,female,18,4,11,90.2,"187 Glenridge Dr., Summerfield, FL 34491"
Camden,Petty,male,19,1,16,88.2,"756 Marshall St., Galloway, OH 43119"
Angela,Mcdaniel,female,18,1,8,73.3,"630 Wilson Dr., Baton Rouge, LA 70806"
Leandra,Acevedo,female,14,1,15,94.4,"51 Central Drive, South Windsor, CT 06074"
William,Mosley,male,14,1,4,64.2,"9525 Aspen St., Lexington, NC 27292"
Odette,Acosta,female,15,2,6,68.2,"7 Inverness Dr., Melrose, MA 02176"
Ava,David,female,18,1,8,75.0,"17 Nut Swamp Street, Pottstown, PA 19464"
Xavier,Pugh,male,15,2,3,69.0,"533 Race Dr., Hamilton, OH 45011"
Amethyst,Logan,female,18,4,6,66.1,"212 Mayfield Ave., Pittsburgh, PA 15206"
Ulric,Gay,male,19,2,10,80.9,"924 Beech Street, Ft Mitchell, KY 41017"
Brandon,Sherman,male,18,1,13,83.1,"8660 Oak Road, Dundalk, MD 21222"
Dolan,Anderson,male,15,2,8,72.3,"277 Mayfield Rd., Fairborn, OH 45324"
Aspen,Ayers,female,14,2,14,96.8,"8218 Yukon Ave., Hazleton, PA 18201"
Signe,Bentley,female,14,1,6,71.8,"7008 Augusta Ave., Macomb, MI 48042"
Lunea,Perkins,female,14,2,10,85.3,"956 Laurel Road, Oxford, MS 38655"
Alvin,Bullock,male,16,1,18,90.1,"82 Thorne Ave., Ann Arbor, MI 48103"
Herman,Potter,male,17,4,14,88.4,"833 Thompson Dr., Feasterville Trevose, PA 19053"
Keane,Morales,male,17,4,14,97.3,"55 San Pablo Dr., Nampa, ID 83651"
Peter,Douglas,male,18,5,7,83.2,"7063 Locust Drive, Wayne, NJ 07470"
Neil,Carr,male,16,1,13,79.1,"61 Devonshire St., Cherry Hill, NJ 08003"
Cairo,Rowe,male,14,4,11,88.0,"94 Rockville Ave., Gulfport, MS 39503"
Caryn,Townsend,female,18,5,14,83.5,"76 Applegate Ave., New Windsor, NY 12553"
Aspen,Carlson,female,16,3,6,77.2,"20 West Pulaski Rd., Beloit, WI 53511"
Josiah,Dennis,male,14,1,14,86.1,"909 Lilac Ave., Pleasanton, CA 94566"
Gareth,Coleman,male,17,3,15,83.0,"880 Creek Rd., Columbus, GA 31904"
Germaine,Harrington,female,17,2,10,85.3,"54 Old Fawn Street, Florence, SC 29501"
Lev,Brown,male,17,2,10,71.8,"43 NW. Winchester Street, Port Jefferson Station, NY 11776"
Jackson,Ballard,male,19,1,19,91.2,"492 Somerset Lane, Englewood, NJ 07631"
Martin,Weber,male,14,1,14,77.0,"375 Brickell St., Elmhurst, NY 11373"
Drake,Kelley,male,19,5,13,96.0,"915 Tarkiln Hill St., Saint Cloud, MN 56301"
Armando,Hutchinson,male,17,3,14,97.5,"793 Windsor Dr., Rapid City, SD 57701"
Clark,Wilkins,male,16,4,10,89.2,"711 East Howard Street, Minot, ND 58701"
Wanda,Jones,female,16,3,14,84.7,"8542 Valley Farms Street, Fernandina Beach, FL 32034"
Shay,Luna,female,17,3,8,77.7,"725 Tailwater St., Coatesville, PA 19320"
Quentin,Hines,male,17,4,16,85.5,"323 Devon St., Emporia, KS 66801"
Karleigh,Jackson,female,15,3,13,97.3,"1 Indian Summer Street, Manchester Township, NJ 08759"
Xaviera,Howell,female,14,1,17,92.5,"834 North Primrose Drive, Fond Du Lac, WI 54935"
Clayton,Avery,male,18,1,11,86.9,"927 Myers Circle, Littleton, CO 80123"
Oprah,Stevens,female,15,5,10,78.7,"9 Union Drive, West Chicago, IL 60185"
Katelyn,Conway,female,19,5,10,74.0,"9041 North Manhattan Drive, San Angelo, TX 76901"
Amal,Terry,male,15,4,3,66.3,"882 Railroad Drive, Prior Lake, MN 55372"
Akeem,Patterson,male,18,3,8,76.2,"9593 State St., Stone Mountain, GA 30083"
Aubrey,Carrillo,female,18,4,16,87.1,"8929 Sulphur Springs Street, Apex, NC 27502"
Candice,Jarvis,female,14,4,8,68.9,"753 E. Fairview St., Hillsboro, OR 97124"
Colby,Whitley,male,19,3,11,82.8,"9056 Glen Creek Rd., Lewis Center, OH 43035"
Cooper,Thomas,male,16,2,12,80.1,"9484 N. Fairfield Dr., West New York, NJ 07093"
Whoopi,Lang,female,15,5,4,76.1,"266 North Atlantic St., Culpeper, VA 22701"
Mona,Lester,female,17,2,12,78.8,"8020 Lake Forest Ave., Attleboro, MA 02703"
Jocelyn,Quinn,female,19,1,4,61.1,"9223 Brookside Street, Wyoming, MI 49509"
Reece,Heath,male,14,3,12,83.5,"68 Parker Street, Crawfordsville, IN 47933"
Vera,Molina,female,14,2,11,83.6,"97 SE. Windfall St., Muskegon, MI 49441"
Caleb,Francis,male,17,3,11,76.8,"194 Logan Rd., Arvada, CO 80003"
Buckminster,Knox,male,18,3,11,79.6,"666 Chapel Lane, Thibodaux, LA 70301"
Dexter,Dalton,male,14,3,8,72.0,"47 Tanglewood Court, Land O Lakes, FL 34639"
Gage,Tyler,male,19,1,14,77.7,"9106 Wild Rose Ave., Willoughby, OH 44094"
Kendall,Adkins,female,14,1,13,85.7,"287 Nichols Court, Newark, NJ 07103"
Charles,Sears,male,18,1,4,74.3,"406 Sleepy Hollow Street, Dearborn, MI 48124"
Brynn,Oconnor,female,18,5,5,64.7,"5 Bay Meadows Dr., Millville, NJ 08332"
Alec,Sparks,male,15,2,13,90.1,"712 Foxrun Street, Hillsborough, NJ 08844"
Rogan,Conley,male,14,4,10,71.9,"7959 SE. Wilson Court, Sacramento, CA 95820"
Hashim,Clark,male,14,1,8,79.9,"483 Galvin Dr., Schenectady, NY 12302"
